"Date";"Time";"Action";"ID";"Name";"Temp";"PAR";"F(I)/Fo calc";"F(I)";"Fo,Fo'";"Fm,Fm'";"FMTm";"F";"Y(II)";"Y(4S)";"k/ocs";"ETR(II)";"Y(NO)";"Y(NPQ)";"NPQ";"qN";"qP";"qL";"F/Fm";"Fm'/Fm";"P700ox";"P700m,P700m'";"Y(I)";"Y(ND)";"Y(NA)";"ETR(I)";
22.11.23;11:00:21;New Report;NR;MR1;;;;;;;;;;;;;;;;;;;;;;;;;;;
22.11.23;11:02:35;P700-Cal.;SK;S_231122_110235; 0.0;0;;;;;;;;;;;;;;;;;;;;;;;;;
22.11.23;11:02:51;LC-Start;LCB;LC1;;;;;;;;;;;;;;;;;;;;;;;;;;;
22.11.23;11:02:51;Manual;SK;S_231122_110251; 0.0;0;;;;;;;;;;;;;;;;;;;;;;;;;
22.11.23;11:02:52;Fo-Det.;Fo;; 0.0;0;;0.0000;0.1663;;;;;;;;;;;;;;;;;;;;;;
22.11.23;11:02:53;Fm-Det.;SP;F_231122_110253_0; 0.0;0;;0.0000;0.1663;0.3830;;0.1790;0.566;;;0.000;0.467;0.000;0.000;0.000;0.941;0.875;0.467;1.000;0.056;0.108;;;;;
22.11.23;11:03:00;Pm.-Det.;SP;F_231122_110300_0; 0.0;0;;0.0000;0.1619;0.3601;;0.1773;0.508;;;0.000;0.463;0.029;0.063;0.085;0.922;0.842;0.463;0.940;0.085;0.121;0.296;0.704;-0.000;0.000;
22.11.23;11:03:34;P.+F. SP;SP;F_231122_110334_0; 0.0;40;;0.0000;0.1292;0.2304;;0.1475;0.360;;;6.042;0.385;0.255;0.662;0.533;0.819;0.717;0.385;0.602;0.010;0.093;0.687;0.081;0.232;11.549;
22.11.23;11:04:04;P.+F. SP;SP;F_231122_110404_0; 0.0;49;;0.0000;0.1291;0.2301;;0.1461;0.365;;;7.519;0.381;0.253;0.664;0.534;0.832;0.735;0.381;0.601;0.007;0.089;0.676;0.062;0.262;13.914;
22.11.23;11:04:34;P.+F. SP;SP;F_231122_110434_0; 0.0;62;;0.0000;0.1311;0.2365;;0.1490;0.370;;;9.637;0.389;0.241;0.619;0.513;0.830;0.730;0.389;0.618;0.009;0.089;0.661;0.075;0.264;17.206;
22.11.23;11:05:04;P.+F. SP;SP;F_231122_110504_0; 0.0;86;;0.0000;0.1321;0.2398;;0.1509;0.371;;;13.391;0.394;0.235;0.597;0.503;0.825;0.722;0.394;0.626;0.012;0.093;0.669;0.102;0.229;24.166;
22.11.23;11:05:34;P.+F. SP;SP;F_231122_110534_0; 0.0;112;;0.0000;0.1318;0.2390;;0.1526;0.362;;;17.006;0.398;0.240;0.603;0.506;0.806;0.697;0.398;0.624;0.021;0.098;0.639;0.171;0.189;30.081;
22.11.23;11:06:04;P.+F. SP;SP;F_231122_110604_0; 0.0;141;;0.0000;0.1315;0.2380;;0.1537;0.354;;;20.979;0.401;0.244;0.609;0.508;0.792;0.678;0.401;0.622;0.032;0.098;0.551;0.264;0.185;32.628;
22.11.23;11:06:54;P.+F. SP;SP;F_231122_110654_0; 0.0;183;;0.0000;0.1316;0.2383;;0.1579;0.337;;;25.933;0.412;0.250;0.607;0.508;0.754;0.628;0.412;0.622;0.016;0.086;0.581;0.135;0.283;44.687;
22.11.23;11:07:44;P.+F. SP;SP;F_231122_110744_0; 0.0;237;;0.0000;0.1307;0.2352;;0.1598;0.321;;;31.936;0.417;0.262;0.628;0.518;0.722;0.590;0.417;0.614;0.033;0.097;0.531;0.274;0.196;52.846;
22.11.23;11:08:34;P.+F. SP;SP;F_231122_110834_0; 0.0;306;;0.0000;0.1289;0.2294;;0.1610;0.298;;;38.300;0.420;0.282;0.670;0.536;0.680;0.544;0.420;0.599;0.023;0.083;0.503;0.187;0.309;64.705;
22.11.23;11:09:24;P.+F. SP;SP;F_231122_110924_0; 0.0;391;;0.0000;0.1267;0.2226;;0.1618;0.273;;;44.851;0.423;0.304;0.720;0.557;0.634;0.496;0.423;0.581;0.037;0.097;0.499;0.303;0.198;82.009;
